source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,gaze_0_direction,gaze_1_direction,gaze_2_direction,gaze_3_direction,gaze_4_direction,gaze_5_direction,gaze_6_direction,gaze_7_direction,gaze_8_direction,gaze_9_direction,gaze_10_direction,gaze_11_direction,gaze_12_direction,gaze_13_direction,gaze_14_direction,gaze_15_direction,gaze_16_direction,gaze_17_direction,gaze_18_direction,gaze_19_direction,gaze_20_direction,gaze_21_direction,gaze_22_direction,gaze_23_direction,gaze_24_direction,gaze_25_direction,gaze_26_direction,gaze_27_direction,gaze_28_direction,gaze_29_direction,gaze_30_direction,gaze_31_direction,gaze_32_direction,gaze_33_direction,gaze_34_direction,gaze_35_direction,gaze_36_direction,gaze_37_direction,gaze_38_direction,gaze_39_direction,gaze_40_direction,gaze_41_direction,gaze_42_direction,gaze_43_direction,gaze_44_direction,gaze_45_direction,gaze_46_direction,gaze_47_direction,gaze_48_direction,label
behavior_log1.json,2025-05-21 18:42:56,,,up,up,up,up,down,center,up,up,center,up,center,up,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:42:59,,,up,up,up,up,down,center,up,up,center,up,center,up,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:43:11,,,up,up,up,up,down,center,up,up,center,up,center,up,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:43:14,,,center,center,center,center,up,up,center,up,up,up,up,up,center,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:43:17,,,center,up,up,up,up,up,up,center,up,down,center,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:43:22,,,center,down,center,center,up,up,up,up,up,up,up,up,center,up,center,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:43:26,,,up,up,up,center,up,up,up,center,center,up,up,center,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:46:36,,,center,center,center,center,down,center,center,center,center,center,left,left,left down,left down,left,left,left down,left down,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:46:38,,,left,left,left down,left down,left,left,left down,left down,left down,left down,left down,left,left down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:46:55,,,center,up,center,center,center,down,center,center,left,up,left,left up,left,left,center,left,down,down,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:46:57,,,left,left up,left,left,center,left,down,down,left down,left down,left down,left down,down,down,down,down,left,left down,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:00,,,down,down,left,left down,left down,left down,left down,left down,left down,down,down,down,down,down,center,down,center,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:04,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:05,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:07,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:08,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:09,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:11,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:12,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:13,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:15,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:16,,,down,center,center,center,up,down,down,down,down,down,down,center,center,left,left,left,center,left,left up,left up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:18,,,center,center,up,center,left,left,down,center,center,left,center,left up,left,left,left,left,left,left down,left,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:20,,,center,left up,left,left,left,left,left,left down,left,down,left,left down,left down,down,left down,left,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:22,,,left,left down,left down,down,left down,left,down,down,down,down,down,down,down,down,down,down,down,down,down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:26,,,center,center,center,center,center,down,center,center,center,center,down,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:30,,,down,down,down,down,left,center,left up,center,left,left up,center,down,left down,left down,left down,left down,left,left,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:32,,,center,down,left down,left down,left down,left down,left,left,left down,left down,left down,left down,left down,left down,left down,left down,left down,left down,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:35,,,left down,left down,left down,left down,left down,left down,left down,center,left,left,left,left up,left up,left up,left,left,left,center,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 18:47:42,,,up,center,up,center,left,center,left,left up,up,left,left,left,left up,left,left,center,center,down,left down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:44,,,left,left,left up,left,left,center,center,down,left down,left down,left down,left down,left down,down,left down,left down,left down,down,down,left down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:46,,,left down,left down,left down,down,left down,left down,left down,down,down,left down,left down,down,down,down,down,down,down,down,down,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:48,,,down,down,down,down,down,left,left,left,left up,left,left,left,left,left,center,left,left,center,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:56,,,center,center,center,center,center,center,up,center,center,center,left,left,left,left,left,left,left,left,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:47:58,,,left,left,left,left,left,left,left,left,left,left,left,left,left,left,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:09,,,up,center,center,center,center,center,down,left down,left down,left down,down,left down,center,left,left,center,left,left up,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:17,,,center,down,center,center,left,left,left,left,left,left up,left,left,left,center,center,center,left,left,left down,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:19,,,left,left,left,center,center,center,left,left,left down,left,left down,left down,left down,down,down,down,left down,left down,left down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:22,,,left down,down,down,down,down,down,down,center,down,center,center,down,center,left,left,left,left,left,left,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:34,,,center,center,left,left down,left down,left,down,center,down,center,left,center,center,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:39,,,center,down,center,left,center,left up,center,left,left,left up,left,left,left,left,left,center,left up,center,left up,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:45,,,center,center,center,down,center,center,center,center,center,center,down,down,down,down,left,left down,left down,down,down,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 18:48:57,,,center,center,center,center,down,down,center,down,down,center,center,down,down,down,down,down,down,down,down,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:01:32,,,up,blink,blink,blink,center,blink,up,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:01:38,,,blink,up,blink,blink,blink,blink,up,up,up,up,up,up,up,up,blink,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:01:48,,,blink,blink,blink,blink,blink,blink,up,up,blink,up,blink,left up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:45,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:47,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:48,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:49,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:52,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:56,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:57,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:02:58,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:04,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:07,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:09,,,blink,blink,blink,center,up,up,center,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:11,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:12,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:14,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:15,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:17,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:19,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:20,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:21,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:22,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:23,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:25,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:26,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:28,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:29,,,up,center,up,up,up,center,up,up,up,up,up,up,up,up,center,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:31,,,center,up,up,center,center,center,up,up,up,up,center,up,up,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:34,,,up,up,up,up,up,up,up,up,up,up,up,up,center,up,center,up,center,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:35,,,up,up,center,up,center,up,center,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:40,,,center,center,down,down,up,up,center,center,center,up,up,center,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:03:53,,,blink,blink,blink,blink,blink,blink,blink,blink,blink,blink,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:56,,,up,up,up,up,up,up,center,up,up,center,up,up,up,up,center,center,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:57,,,up,up,up,up,center,center,up,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:03:59,,,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:01,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:03,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:07,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:11,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:12,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:13,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:18,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:19,,,center,center,down,blink,center,center,center,up,center,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:23,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:26,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:28,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:29,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:32,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:33,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:35,,,blink,blink,blink,blink,blink,blink,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:37,,,up,up,up,center,up,up,up,center,up,up,up,up,center,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:04:41,,,up,up,up,up,up,up,center,center,center,center,center,blink,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:04:43,,,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,blink,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:04:45,,,up,up,up,blink,up,up,up,up,up,up,up,up,up,up,up,up,center,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:04:47,,,up,up,up,up,up,up,center,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:04:49,,,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log1.json,2025-05-21 19:04:58,,,blink,blink,blink,blink,blink,blink,blink,blink,up,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:05:01,,,up,up,up,up,center,center,center,center,up,up,up,up,up,up,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:05:03,,,up,up,up,up,up,up,center,up,up,center,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:05:05,,,up,up,up,up,up,up,up,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:05:22,,,up,up,up,up,up,up,up,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log1.json,2025-05-21 19:05:25,,,up,up,up,up,up,up,up,up,up,up,up,up,up,center,up,up,up,center,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
